identifier,date,value
4f98a42d,2010-03-08,74.2445182390347
4f98a42d,2010-04-08,80.9199742599845
4f98a42d,2010-05-08,77.8426591403454
4f98a42d,2010-06-08,75.4496258324482
4f98a42d,2010-07-08,80.7148621458879
4f98a42d,2010-08-08,77.5339128201115
4f98a42d,2010-09-08,80.8048608767021
4f98a42d,2010-10-08,71.0848610883767
4f98a42d,2010-11-08,79.8961750600654
4f98a42d,2010-12-08,77.2929764066092
4f98a42d,2011-01-08,80.9556318243174
4f98a42d,2011-02-08,71.1424800816962
4f98a42d,2011-03-08,76.330923813569
4f98a42d,2011-04-08,77.5252195393165
4f98a42d,2011-05-08,72.2889710181112
4f98a42d,2011-06-08,71.011832494961
4f98a42d,2011-07-08,76.4644201767269
4f98a42d,2011-08-08,72.7524426618185
4f98a42d,2011-09-08,80.6877858606049
4f98a42d,2011-10-08,71.3283449176529
4f98a42d,2011-11-08,80.7829656652462
4f98a42d,2011-12-08,71.4628913494729
4f98a42d,2012-01-08,73.6420028255568
4f98a42d,2012-02-08,78.8261022699892
4f98a42d,2012-03-08,80.9475497807524
4f98a42d,2012-04-08,73.5449023285708
4f98a42d,2012-05-08,79.9260200670802
4f98a42d,2012-06-08,80.2648579478123
4f98a42d,2012-07-08,78.6755539918655
4f98a42d,2012-08-08,72.3901323696503
4f98a42d,2012-09-08,75.4671618117402
4f98a42d,2012-10-08,71.875754670164
4f98a42d,2012-11-08,72.2657890688988
4f98a42d,2012-12-08,72.2655033913495
4f98a42d,2013-01-08,76.8520608845809
4f98a42d,2013-02-08,71.9363336540506
4f98a42d,2013-03-08,79.3260965934296
4f98a42d,2013-04-08,76.6126042005469
4f98a42d,2013-05-08,72.5478751293184
4f98a42d,2013-06-08,78.1779540927589
4f98a42d,2013-07-08,72.8612630513426
4f98a42d,2013-08-08,72.4591893928997
4f98a42d,2013-09-08,78.8471145613462
4f98a42d,2013-10-08,78.7188672468802
4f98a42d,2013-11-08,79.5110893141848
4f98a42d,2013-12-08,80.662765961426
4f98a42d,2014-01-08,79.2573801238098
4f98a42d,2014-02-08,74.9311919350981
4f98a42d,2014-03-08,72.3708910625084
4f98a42d,2014-04-08,78.9008484236786
4f98a42d,2014-05-08,75.7862172347196
4f98a42d,2014-06-08,72.1095391670185
4f98a42d,2014-07-08,79.8904201551201
4f98a42d,2014-08-08,78.954900442245
4f98a42d,2014-09-08,80.4623218189764
4f98a42d,2014-10-08,79.7936523751364
4f98a42d,2014-11-08,71.4554852100797
4f98a42d,2014-12-08,79.3440243253205
4f98a42d,2015-01-08,79.0141927622127
4f98a42d,2015-02-08,79.6577195839138
4f98a42d,2015-03-08,70.6898391342347
4f98a42d,2015-04-08,73.4370370132168
4f98a42d,2015-05-08,70.4891566933417
4f98a42d,2015-06-08,72.4823085851021
4f98a42d,2015-07-08,75.2292207865349
4f98a42d,2015-08-08,76.8678979648138
4f98a42d,2015-09-08,73.9453226211213
4f98a42d,2015-10-08,73.5109998241509
4f98a42d,2015-11-08,72.4361846046246
4f98a42d,2015-12-08,76.0198781324083
4f98a42d,2016-01-08,70.6446363561738
4f98a42d,2016-02-08,74.8241280379358
4f98a42d,2016-03-08,78.0057479072766
4f98a42d,2016-04-08,79.0184312994886
4f98a42d,2016-05-08,72.4986777290024
4f98a42d,2016-06-08,76.4725196656478
4f98a42d,2016-07-08,78.6368797001786
4f98a42d,2016-08-08,70.7117402920761
4f98a42d,2016-09-08,80.9303919827145
4f98a42d,2016-10-08,80.5344511446556
4f98a42d,2016-11-08,79.1392691026459
4f98a42d,2016-12-08,75.672291656698
07398768,2006-12-08,74.1984139920097
07398768,2007-01-08,71.6117579334547
07398768,2007-02-08,77.3766118459994
07398768,2007-03-08,75.188795648949
07398768,2007-04-08,80.5566683409783
07398768,2007-05-08,75.3295045373814
07398768,2007-06-08,73.7905984324746
07398768,2007-07-08,80.7749990979843
07398768,2007-08-08,78.31801418706
07398768,2007-09-08,73.8065679889465
07398768,2007-10-08,72.1413667403964
07398768,2007-11-08,72.4542726498665
07398768,2007-12-08,80.2546386094077
07398768,2008-01-08,75.6424139363203
07398768,2008-02-08,75.517363823234
07398768,2008-03-08,71.5744964374824
07398768,2008-04-08,81.2353708228708
07398768,2008-05-08,75.6901136744116
07398768,2008-06-08,75.9617004760032
07398768,2008-07-08,78.1713827666739
07398768,2008-08-08,73.6472803595115
07398768,2008-09-08,78.0040012225156
07398768,2008-10-08,73.5613406198233
07398768,2008-11-08,71.2197036741281
07398768,2008-12-08,78.2444163510804
07398768,2009-01-08,73.4464620253762
07398768,2009-02-08,81.364999123994
07398768,2009-03-08,76.3234316782837
07398768,2009-04-08,78.6889247869739
07398768,2009-05-08,71.8413474640447
07398768,2009-06-08,73.2388969546971
07398768,2009-07-08,71.1650648965051
07398768,2009-08-08,72.3902585431703
07398768,2009-09-08,79.5526619463673
07398768,2009-10-08,75.291013691125
07398768,2009-11-08,71.2246530066338
07398768,2009-12-08,73.1598926062339
07398768,2010-01-08,78.0187652692705
07398768,2010-02-08,80.936805250289
07398768,2010-03-08,80.4150599389648
07398768,2010-04-08,80.7624864088516
07398768,2010-05-08,71.3558981131706
07398768,2010-06-08,71.1470587063529
07398768,2010-07-08,79.2948511357808
07398768,2010-08-08,75.9354651951618
07398768,2010-09-08,75.6015756802215
07398768,2010-10-08,79.8065007189341
07398768,2010-11-08,75.4485621355541
07398768,2010-12-08,80.2288425003039
07398768,2011-01-08,74.0459273174226
07398768,2011-02-08,71.8976710197495
07398768,2011-03-08,72.1538489773369
07398768,2011-04-08,80.987081685609
07398768,2011-05-08,74.3961647852437
07398768,2011-06-08,72.3107057971359
07398768,2011-07-08,77.5092241542109
07398768,2011-08-08,76.7797799562907
07398768,2011-09-08,71.9534310436151
07398768,2011-10-08,72.1103819500161
07398768,2011-11-08,73.7464308607862
07398768,2011-12-08,72.7319316533307
07398768,2012-01-08,74.2864320553477
07398768,2012-02-08,73.8486489029622
07398768,2012-03-08,74.059343342172
07398768,2012-04-08,72.1168201192366
07398768,2012-05-08,78.0768157447217
07398768,2012-06-08,74.2211494944767
07398768,2012-07-08,74.2138658711413
07398768,2012-08-08,74.3733071315138
07398768,2012-09-08,73.4356808672509
07398768,2012-10-08,72.9066519276276
07398768,2012-11-08,73.4135196578868
07398768,2012-12-08,73.7287321260924
07398768,2013-01-08,72.9908637846151
07398768,2013-02-08,81.6455239443022
07398768,2013-03-08,78.6013504669251
07398768,2013-04-08,77.5295926105074
07398768,2013-05-08,79.7297507807579
07398768,2013-06-08,72.3276387200007
07398768,2013-07-08,76.0361612283329
07398768,2013-08-08,72.053404215702
07398768,2013-09-08,73.1624628903848
07398768,2013-10-08,77.1271633513407
07398768,2013-11-08,71.3182120237962
07398768,2013-12-08,76.4957808212994
07398768,2014-01-08,78.3750222991111
07398768,2014-02-08,77.764589323678
07398768,2014-03-08,71.5532869000753
07398768,2014-04-08,79.2656064883971
07398768,2014-05-08,78.8121244243287
07398768,2014-06-08,74.2368709065324
07398768,2014-07-08,80.9346912873987
07398768,2014-08-08,71.3762825971979
07398768,2014-09-08,77.0226729601291
07398768,2014-10-08,73.2717607470922
07398768,2014-11-08,72.4302558621054
07398768,2014-12-08,73.3772148223724
07398768,2015-01-08,76.4300633922035
07398768,2015-02-08,75.5812748838813
07398768,2015-03-08,76.687675099557
07398768,2015-04-08,78.8028974051252
07398768,2015-05-08,77.4250799571798
07398768,2015-06-08,79.0383479080784
07398768,2015-07-08,81.4687826768885
07398768,2015-08-08,79.3530968874658
07398768,2015-09-08,78.9615979699022
07398768,2015-10-08,78.3478592613351
07398768,2015-11-08,75.1604156154947
07398768,2015-12-08,76.9690748681816
07398768,2016-01-08,79.6126511270067
07398768,2016-02-08,80.1337299894984
07398768,2016-03-08,77.9596322345182
07398768,2016-04-08,81.7122671630624
07398768,2016-05-08,75.5386194633243
07398768,2016-06-08,78.2149974039853
07398768,2016-07-08,76.485774106847
07398768,2016-08-08,72.1913678799569
07398768,2016-09-08,74.2573128451848
07398768,2016-10-08,76.9762141525932
07398768,2016-11-08,80.394127514025
07398768,2016-12-08,71.347163387035
ae0a55d7,2006-12-08,80.8257724966735
ae0a55d7,2007-01-08,85.1005450382186
ae0a55d7,2007-02-08,80.2566725164879
ae0a55d7,2007-03-08,82.3680689764067
ae0a55d7,2007-04-08,87.7109136526305
ae0a55d7,2007-05-08,86.3103397771289
ae0a55d7,2007-06-08,87.464390251884
ae0a55d7,2007-07-08,82.0324049549627
ae0a55d7,2007-08-08,83.0175838993424
ae0a55d7,2007-09-08,82.6175982518525
ae0a55d7,2007-10-08,91.0279484132133
ae0a55d7,2007-11-08,82.7316719370968
ae0a55d7,2007-12-08,91.9681461352907
ae0a55d7,2008-01-08,87.9141904212873
ae0a55d7,2008-02-08,90.948415344122
ae0a55d7,2008-03-08,84.5670460903244
ae0a55d7,2008-04-08,82.5530716638996
ae0a55d7,2008-05-08,88.5689782398176
ae0a55d7,2008-06-08,82.7753322552078
ae0a55d7,2008-07-08,90.3319349844119
ae0a55d7,2008-08-08,88.5576916913267
ae0a55d7,2008-09-08,87.8235426111623
ae0a55d7,2008-10-08,86.3760884777458
ae0a55d7,2008-11-08,82.6514594705099
ae0a55d7,2008-12-08,89.0963980544968
ae0a55d7,2009-01-08,89.9791169893887
ae0a55d7,2009-02-08,89.3211285179644
ae0a55d7,2009-03-08,87.5983857922171
ae0a55d7,2009-04-08,90.2997967446315
ae0a55d7,2009-05-08,87.5480342488326
ae0a55d7,2009-06-08,85.2120615087546
ae0a55d7,2009-07-08,90.9739997295742
ae0a55d7,2009-08-08,80.4742743421224
ae0a55d7,2009-09-08,85.3171645079132
ae0a55d7,2009-10-08,81.1677637610522
ae0a55d7,2009-11-08,88.033618483022
ae0a55d7,2009-12-08,91.4759347733113
ae0a55d7,2010-01-08,88.4805844956068
ae0a55d7,2010-02-08,89.9144539206553
ae0a55d7,2010-03-08,82.3192137277249
ae0a55d7,2010-04-08,90.94661323013
ae0a55d7,2010-05-08,88.7680973889399
ae0a55d7,2010-06-08,84.8993161530909
ae0a55d7,2010-07-08,90.740454420492
ae0a55d7,2010-08-08,84.5079828652985
ae0a55d7,2010-09-08,83.6734265522842
ae0a55d7,2010-10-08,83.1331955714862
ae0a55d7,2010-11-08,86.9094850118687
ae0a55d7,2010-12-08,92.0908352747724
ae0a55d7,2011-01-08,85.7569583093646
ae0a55d7,2011-02-08,85.0671150569504
ae0a55d7,2011-03-08,88.4742220267689
ae0a55d7,2011-04-08,81.4061959755982
ae0a55d7,2011-05-08,91.2916340173669
ae0a55d7,2011-06-08,90.9741119799495
ae0a55d7,2011-07-08,90.3510245127657
ae0a55d7,2011-08-08,89.0964460618269
ae0a55d7,2011-09-08,88.1209355585837
ae0a55d7,2011-10-08,85.7751053600541
ae0a55d7,2011-11-08,87.2219378671282
ae0a55d7,2011-12-08,83.4946648624875
ae0a55d7,2012-01-08,90.8355973514794
ae0a55d7,2012-02-08,86.0216326517737
ae0a55d7,2012-03-08,83.8173696872805
ae0a55d7,2012-04-08,83.9784569144638
ae0a55d7,2012-05-08,87.0378268954965
ae0a55d7,2012-06-08,91.6994186529732
ae0a55d7,2012-07-08,83.2800867428464
ae0a55d7,2012-08-08,83.3441064461746
ae0a55d7,2012-09-08,89.4395676286998
ae0a55d7,2012-10-08,85.4477309588405
ae0a55d7,2012-11-08,82.1164147313759
ae0a55d7,2012-12-08,86.0333600727109
ae0a55d7,2013-01-08,90.195477594602
ae0a55d7,2013-02-08,80.6825642125377
ae0a55d7,2013-03-08,90.38977342068
ae0a55d7,2013-04-08,81.6945992019575
ae0a55d7,2013-05-08,83.6641902666946
ae0a55d7,2013-06-08,85.1249534932186
ae0a55d7,2013-07-08,81.6111295373996
ae0a55d7,2013-08-08,89.2695790587299
ae0a55d7,2013-09-08,90.0404990328396
ae0a55d7,2013-10-08,89.9337820468392
ae0a55d7,2013-11-08,90.5242055169988
ae0a55d7,2013-12-08,89.1578281052778
ae0a55d7,2014-01-08,88.7335890818599
ae0a55d7,2014-02-08,88.7009250848357
ae0a55d7,2014-03-08,86.0799692277744
ae0a55d7,2014-04-08,84.6802196955149
ae0a55d7,2014-05-08,82.3017254999611
ae0a55d7,2014-06-08,81.1276021499739
ae0a55d7,2014-07-08,88.023315040673
ae0a55d7,2014-08-08,80.9630179065117
ae0a55d7,2014-09-08,86.9976652844182
ae0a55d7,2014-10-08,91.6891152162227
ae0a55d7,2014-11-08,84.7899053036462
ae0a55d7,2014-12-08,81.861187234986
ae0a55d7,2015-01-08,91.2142289242671
ae0a55d7,2015-02-08,87.9184225347617
ae0a55d7,2015-03-08,85.0537241638313
ae0a55d7,2015-04-08,88.4794916136367
ae0a55d7,2015-05-08,81.1918485486734
ae0a55d7,2015-06-08,87.0185693778779
ae0a55d7,2015-07-08,82.3385467414189
ae0a55d7,2015-08-08,91.2357566259462
ae0a55d7,2015-09-08,87.5495640730863
ae0a55d7,2015-10-08,80.5540152227687
ae0a55d7,2015-11-08,80.7560508829749
ae0a55d7,2015-12-08,91.0621848224516
ae0a55d7,2016-01-08,85.5273991986579
ae0a55d7,2016-02-08,82.2156109030452
ae0a55d7,2016-03-08,88.1574589362527
ae0a55d7,2016-04-08,83.3935932865688
ae0a55d7,2016-05-08,91.997823432555
ae0a55d7,2016-06-08,86.5073595083227
ae0a55d7,2016-07-08,80.3771164469178
ae0a55d7,2016-08-08,88.5571075750848
ae0a55d7,2016-09-08,83.0339796482297
ae0a55d7,2016-10-08,86.3055161573629
ae0a55d7,2016-11-08,81.0630223256709
ae0a55d7,2016-12-08,85.1841356308614
3466514d,2006-12-08,78.3814907106936
3466514d,2007-01-08,74.8352981792184
3466514d,2007-02-08,80.6182069142603
3466514d,2007-03-08,82.6091458621762
3466514d,2007-04-08,76.3935454634523
3466514d,2007-05-08,79.7431365190467
3466514d,2007-06-08,78.7300814730029
3466514d,2007-07-08,80.8616608122314
3466514d,2007-08-08,76.3754638634727
3466514d,2007-09-08,79.678253663017
3466514d,2007-10-08,76.1624167333427
3466514d,2007-11-08,78.3688050026333
3466514d,2007-12-08,78.8228048956859
3466514d,2008-01-08,82.9053890400913
3466514d,2008-02-08,78.735617957995
3466514d,2008-03-08,79.3737651698215
3466514d,2008-04-08,81.8917366112645
3466514d,2008-05-08,83.6354689100057
3466514d,2008-06-08,81.2550552730678
3466514d,2008-07-08,78.2305442174557
3466514d,2008-08-08,75.6322059852188
3466514d,2008-09-08,81.0941995247132
3466514d,2008-10-08,73.0653530542096
3466514d,2008-11-08,75.8377828734721
3466514d,2008-12-08,77.7972706733773
3466514d,2009-01-08,75.6925531072602
3466514d,2009-02-08,81.4468559129236
3466514d,2009-03-08,78.6280229856405
3466514d,2009-04-08,80.2795332297005
3466514d,2009-05-08,76.9873069084391
3466514d,2009-06-08,75.6753161781335
3466514d,2009-07-08,74.6478794384435
3466514d,2009-08-08,78.7676968301946
3466514d,2009-09-08,83.2386148298281
3466514d,2009-10-08,73.2438807986691
3466514d,2009-11-08,82.1063340310812
3466514d,2009-12-08,78.9686068469241
3466514d,2010-01-08,78.9190540091063
3466514d,2010-02-08,78.9548503464648
3466514d,2010-03-08,82.2891624529339
3466514d,2010-04-08,74.5841631701727
3466514d,2010-05-08,82.0623588172418
3466514d,2010-06-08,76.6448229536166
3466514d,2010-07-08,80.3520598032929
3466514d,2010-08-08,80.9546033553825
3466514d,2010-09-08,82.3255326490459
3466514d,2010-10-08,75.7126804762665
3466514d,2010-11-08,78.8331954646964
3466514d,2010-12-08,81.947857057101
3466514d,2011-01-08,83.9128274867686
3466514d,2011-02-08,84.0088314246892
3466514d,2011-03-08,73.5669185403692
3466514d,2011-04-08,80.9938825095312
3466514d,2011-05-08,73.0610399769482
3466514d,2011-06-08,76.3497931512755
3466514d,2011-07-08,74.7780086860607
3466514d,2011-08-08,75.6986848216426
3466514d,2011-09-08,73.7835045622485
3466514d,2011-10-08,80.3511234091355
3466514d,2011-11-08,82.9233097887774
3466514d,2011-12-08,77.7159032132247
3466514d,2012-01-08,82.9715313247032
3466514d,2012-02-08,73.5580447303731
3466514d,2012-03-08,83.4286917808535
3466514d,2012-04-08,82.1970016525807
3466514d,2012-05-08,73.7470172664765
3466514d,2012-06-08,81.5218813099841
3466514d,2012-07-08,77.1524639975542
3466514d,2012-08-08,79.6111630181199
3466514d,2012-09-08,76.4635871544983
3466514d,2012-10-08,75.4284819485376
3466514d,2012-11-08,81.1404179257268
3466514d,2012-12-08,74.5128014697895
3466514d,2013-01-08,79.0183966395884
3466514d,2013-02-08,77.4793332321719
3466514d,2013-03-08,82.4124965677092
3466514d,2013-04-08,77.3307847866837
3466514d,2013-05-08,80.1371054458727
3466514d,2013-06-08,77.232547530455
3466514d,2013-07-08,75.2654973418341
3466514d,2013-08-08,80.0367884306907
3466514d,2013-09-08,77.2282344531937
3466514d,2013-10-08,75.7775076196376
3466514d,2013-11-08,77.0175264382713
3466514d,2013-12-08,77.2343661675761
3466514d,2014-01-08,79.0723925134502
3466514d,2014-02-08,78.7406268617663
3466514d,2014-03-08,79.8781427317559
3466514d,2014-04-08,79.800988813133
3466514d,2014-05-08,75.0786057689511
3466514d,2014-06-08,78.7883080185827
3466514d,2014-07-08,73.5037475244071
3466514d,2014-08-08,74.0369925917038
3466514d,2014-09-08,79.29144448639
3466514d,2014-10-08,83.8775310426949
3466514d,2014-11-08,83.1790859817187
3466514d,2014-12-08,79.9835534954036
3466514d,2015-01-08,81.3862678558312
3466514d,2015-02-08,76.3184054824252
3466514d,2015-03-08,75.5815720115728
3466514d,2015-04-08,73.8367105083789
3466514d,2015-05-08,78.691979168397
3466514d,2015-06-08,83.667081674734
3466514d,2015-07-08,75.2946037207055
3466514d,2015-08-08,73.6972313111376
3466514d,2015-09-08,77.1332704049553
3466514d,2015-10-08,73.6939557864641
3466514d,2015-11-08,77.9731078352556
3466514d,2015-12-08,73.2572313488775
3466514d,2016-01-08,77.8715950543534
3466514d,2016-02-08,80.1836969196268
3466514d,2016-03-08,80.2391115170025
3466514d,2016-04-08,82.0449212500842
3466514d,2016-05-08,82.9062962766987
3466514d,2016-06-08,73.243493458426
3466514d,2016-07-08,75.2661429157097
3466514d,2016-08-08,77.9655442881983
3466514d,2016-09-08,78.9292120576266
3466514d,2016-10-08,82.0893773848998
3466514d,2016-11-08,73.7533886044836
3466514d,2016-12-08,80.9529095691148
82a02644,2006-12-08,11.7425868624038
82a02644,2007-01-08,11.9097051227649
82a02644,2007-02-08,10.614923025675
82a02644,2007-03-08,11.6230530210467
82a02644,2007-04-08,11.3322006870766
82a02644,2007-05-08,11.8089392701545
82a02644,2007-06-08,10.5202746229363
82a02644,2007-07-08,11.6943117599308
82a02644,2007-08-08,11.9209839575817
82a02644,2007-09-08,11.3281564767319
82a02644,2007-10-08,11.64471545736
82a02644,2007-11-08,10.6714784951866
82a02644,2007-12-08,11.4202115783768
82a02644,2008-01-08,10.6587201537332
82a02644,2008-02-08,10.7630641620861
82a02644,2008-03-08,10.5545783272299
82a02644,2008-04-08,10.6877162683622
82a02644,2008-05-08,11.453371934266
82a02644,2008-06-08,11.5762470434467
82a02644,2008-07-08,11.7173267771169
82a02644,2008-08-08,11.1712942602463
82a02644,2008-09-08,11.4176181010358
82a02644,2008-10-08,11.7443540329693
82a02644,2008-11-08,11.4881993303796
82a02644,2008-12-08,10.5509008733841
82a02644,2009-01-08,11.015745712765
82a02644,2009-02-08,11.2124929277754
82a02644,2009-03-08,10.6510042077034
82a02644,2009-04-08,10.5771654089353
82a02644,2009-05-08,11.7584738342045
82a02644,2009-06-08,10.8154333418877
82a02644,2009-07-08,11.8498228164909
82a02644,2009-08-08,11.627760083894
82a02644,2009-09-08,10.9604269127145
82a02644,2009-10-08,11.4324569644623
82a02644,2009-11-08,10.9195418986265
82a02644,2009-12-08,10.7289473097935
82a02644,2010-01-08,11.4828021325504
82a02644,2010-02-08,10.573434785482
82a02644,2010-03-08,10.6095123950312
82a02644,2010-04-08,10.7705397369382
82a02644,2010-05-08,11.7482207879938
82a02644,2010-06-08,10.8110614353696
82a02644,2010-07-08,11.7208218604668
82a02644,2010-08-08,11.9370114876101
82a02644,2010-09-08,11.1041961433388
82a02644,2010-10-08,11.8054707328485
82a02644,2010-11-08,10.5843088828969
82a02644,2010-12-08,10.5171492045295
82a02644,2011-01-08,11.3412989032198
82a02644,2011-02-08,11.8317062051656
82a02644,2011-03-08,11.2185140099275
82a02644,2011-04-08,10.7184981319115
82a02644,2011-05-08,11.5356413657908
82a02644,2011-06-08,10.6662944672317
82a02644,2011-07-08,10.7994695504474
82a02644,2011-08-08,10.5109682054804
82a02644,2011-09-08,11.408857940159
82a02644,2011-10-08,10.9805443033027
82a02644,2011-11-08,10.6182041595675
82a02644,2011-12-08,11.126912901288
82a02644,2012-01-08,11.3260481903422
82a02644,2012-02-08,11.9980975212103
82a02644,2012-03-08,10.714254112838
82a02644,2012-04-08,11.8165456489398
82a02644,2012-05-08,11.3901356133285
82a02644,2012-06-08,11.1638665566164
82a02644,2012-07-08,10.505074085658
82a02644,2012-08-08,10.8325188728035
82a02644,2012-09-08,11.2673718872502
82a02644,2012-10-08,10.644657025841
82a02644,2012-11-08,11.1331291548935
82a02644,2012-12-08,10.9751738028999
82a02644,2013-01-08,10.9857890070937
82a02644,2013-02-08,10.8135321430162
82a02644,2013-03-08,10.8717664174346
82a02644,2013-04-08,11.6200556955843
82a02644,2013-05-08,10.5785840027893
82a02644,2013-06-08,10.9861458454833
82a02644,2013-07-08,11.6672754452656
82a02644,2013-08-08,11.4499534518922
82a02644,2013-09-08,10.7774331775735
82a02644,2013-10-08,10.8453705821178
82a02644,2013-11-08,11.6985221289555
82a02644,2013-12-08,11.8431450885161
82a02644,2014-01-08,11.0417355945013
82a02644,2014-02-08,12.0280622245548
82a02644,2014-03-08,11.8841838391484
82a02644,2014-04-08,11.9806640805434
82a02644,2014-05-08,10.9681876547821
82a02644,2014-06-08,12.0324585438678
82a02644,2014-07-08,11.0671581087561
82a02644,2014-08-08,11.8243063902761
82a02644,2014-09-08,11.990137192734
82a02644,2014-10-08,11.3114827667459
82a02644,2014-11-08,11.6004331661405
82a02644,2014-12-08,11.3398539329871
82a02644,2015-01-08,12.0054198685141
82a02644,2015-02-08,11.6355777976816
82a02644,2015-03-08,11.7024433509424
82a02644,2015-04-08,11.2323728834202
82a02644,2015-05-08,11.8103053686745
82a02644,2015-06-08,10.7951536334918
82a02644,2015-07-08,11.7376172314719
82a02644,2015-08-08,10.7556755026927
82a02644,2015-09-08,11.1387563216598
82a02644,2015-10-08,10.5689647758311
82a02644,2015-11-08,11.9058017434289
82a02644,2015-12-08,11.2474108696009
82a02644,2016-01-08,11.0851811664662
82a02644,2016-02-08,11.5326583156191
82a02644,2016-03-08,10.6569454484177
82a02644,2016-04-08,11.3926848891916
82a02644,2016-05-08,11.9080994428887
82a02644,2016-06-08,11.8855381225251
82a02644,2016-07-08,11.1954111053637
82a02644,2016-08-08,10.909416165046
82a02644,2016-09-08,11.8731814740045
82a02644,2016-10-08,11.0391760714367
82a02644,2016-11-08,10.849661372514
82a02644,2016-12-08,10.8009502557112
9a878e92,2006-12-08,62.8901271824899
9a878e92,2007-01-08,65.2435450168403
9a878e92,2007-02-08,63.6810407142092
9a878e92,2007-03-08,69.6070484715898
9a878e92,2007-04-08,70.4122270731254
9a878e92,2007-05-08,63.4730930918467
9a878e92,2007-06-08,67.2016732296936
9a878e92,2007-07-08,68.4041354966593
9a878e92,2007-08-08,68.0031733082621
9a878e92,2007-09-08,65.8344470310809
9a878e92,2007-10-08,70.3364645880552
9a878e92,2007-11-08,66.2040683849037
9a878e92,2007-12-08,67.5322156388896
9a878e92,2008-01-08,64.9792098292325
9a878e92,2008-02-08,66.7924896782071
9a878e92,2008-03-08,66.7323839797311
9a878e92,2008-04-08,69.5986386903501
9a878e92,2008-05-08,70.4480259481397
9a878e92,2008-06-08,63.7155095864181
9a878e92,2008-07-08,70.7097997560431
9a878e92,2008-08-08,66.5994952996762
9a878e92,2008-09-08,62.9293297766638
9a878e92,2008-10-08,69.7895711930235
9a878e92,2008-11-08,70.909966016865
9a878e92,2008-12-08,65.5405530840419
9a878e92,2009-01-08,68.7959252324376
9a878e92,2009-02-08,64.9610522515161
9a878e92,2009-03-08,67.7967415214993
9a878e92,2009-04-08,70.7626951308063
9a878e92,2009-05-08,68.2959513590925
9a878e92,2009-06-08,64.2702722972416
9a878e92,2009-07-08,71.4454263108099
9a878e92,2009-08-08,71.3321003734465
9a878e92,2009-09-08,65.7439170089644
9a878e92,2009-10-08,69.5139693795404
9a878e92,2009-11-08,70.2058220437126
9a878e92,2009-12-08,67.0096141026699
9a878e92,2010-01-08,65.1771372107199
9a878e92,2010-02-08,67.0714521418577
9a878e92,2010-03-08,63.4742820080727
9a878e92,2010-04-08,68.8041882393144
9a878e92,2010-05-08,65.8694113270536
9a878e92,2010-06-08,67.4709543948352
9a878e92,2010-07-08,64.7978984753447
9a878e92,2010-08-08,68.6412251581449
9a878e92,2010-09-08,62.7249386701831
9a878e92,2010-10-08,69.3228864525894
9a878e92,2010-11-08,66.7013584456357
9a878e92,2010-12-08,70.9655686201815
9a878e92,2011-01-08,70.8310000408663
9a878e92,2011-02-08,65.8726527988194
9a878e92,2011-03-08,66.0265585169984
9a878e92,2011-04-08,62.2218244146708
9a878e92,2011-05-08,64.1237185889836
9a878e92,2011-06-08,65.3980191310041
9a878e92,2011-07-08,65.5549814962264
9a878e92,2011-08-08,70.7122478232801
9a878e92,2011-09-08,68.1516753800338
9a878e92,2011-10-08,71.1443270152393
9a878e92,2011-11-08,69.9364375512271
9a878e92,2011-12-08,64.9091213406122
9a878e92,2012-01-08,63.8760939096216
9a878e92,2012-02-08,69.8433584591776
9a878e92,2012-03-08,64.7027163111994
9a878e92,2012-04-08,67.4126149204447
9a878e92,2012-05-08,67.8188224358587
9a878e92,2012-06-08,63.3700329563978
9a878e92,2012-07-08,62.8837236202553
9a878e92,2012-08-08,70.7885636440922
9a878e92,2012-09-08,68.2340890957692
9a878e92,2012-10-08,64.1506096258417
9a878e92,2012-11-08,68.0542464805473
9a878e92,2012-12-08,62.5649950199634
9a878e92,2013-01-08,69.4141680181906
9a878e92,2013-02-08,70.6447489577508
9a878e92,2013-03-08,68.998824175622
9a878e92,2013-04-08,69.9317106902324
9a878e92,2013-05-08,68.4291300074809
9a878e92,2013-06-08,64.1616772183983
9a878e92,2013-07-08,69.3587739075547
9a878e92,2013-08-08,67.7216246454879
9a878e92,2013-09-08,67.8269340190766
9a878e92,2013-10-08,63.8468270216938
9a878e92,2013-11-08,67.7360530576723
9a878e92,2013-12-08,69.7432566055739
9a878e92,2014-01-08,67.0374501502115
9a878e92,2014-02-08,71.0836385514124
9a878e92,2014-03-08,68.9169990259946
9a878e92,2014-04-08,63.650620127386
9a878e92,2014-05-08,70.6894601637924
9a878e92,2014-06-08,67.3149311743624
9a878e92,2014-07-08,66.3523454655119
9a878e92,2014-08-08,63.0270486748998
9a878e92,2014-09-08,65.6197842306807
9a878e92,2014-10-08,68.84766577857
9a878e92,2014-11-08,68.2322675928582
9a878e92,2014-12-08,71.2312106683982
9a878e92,2015-01-08,70.0103027324815
9a878e92,2015-02-08,68.9085952106272
9a878e92,2015-03-08,70.4812689096311
9a878e92,2015-04-08,66.7058864253914
9a878e92,2015-05-08,70.8518088339825
9a878e92,2015-06-08,66.9970099916643
9a878e92,2015-07-08,67.0634854428685
9a878e92,2015-08-08,68.7274714536589
9a878e92,2015-09-08,66.1032535465558
9a878e92,2015-10-08,64.5238042199763
9a878e92,2015-11-08,67.1206767410321
9a878e92,2015-12-08,62.9938781511775
9a878e92,2016-01-08,66.4780854358883
